id,uni_name,vice_chancelor,vc_image,uni_image,about_uni,location,uni_website,nuc_accr_courses,state_id,uni_name_abbr,contact_email,phone_num,ownership_id,uni_images,date_estb
89,Ondo State University of Medical Sciences,Prof. Adesegun Fatusi,https://guardian.ng/wp-content/uploads/2022/12/WhatsApp-Image-2022-12-30-at-06.58.00-644x598.jpeg,https://www.unimed.edu.ng/photospeaks/DSC_4799.jpg,"University of Medical Sciences, Ondo (UNIMED) is a university of medical sciences in Ondo City, Nigeria, owned by the Ondo State Government, established in 2015. It is the third specialized medical university in Africa and Nigeria''s first specialized medical university to be accredited by the National Universities Commission.The University''s six foundation Faculties—Natural Sciences, Basic Medical Sciences, Basic Clinical Sciences, Clinical Sciences, Nursing, and Allied Health Sciences—demonstrate the power of interdisciplinary education with a commitment to high academic excellence, social cohesion, and integrity.  Our students come from a variety of social backgrounds. We offer excellent lifetime social and educational experiences that position graduates to solve the immediate and future health care needs and the developmental challenges of society.  We focus on gender equity and social justice in the management of the University, the selection of students, and the recruitment of staff. As such, nearly 55 percent of our students in 2019 are women.

The pioneer substantive vice chancellor of the university is Prof. Friday Okonofua, a Nigerian Prof. of gynecology and the founder of Women Health and Action Research Centre, a non-profit and charitable organization headquartered in Benin City, which focuses on promoting female reproductive research.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       Faculty
The university consists of seven faculties:

Faculty of Sciences
Faculty of Basic Medical Sciences
Faculty of Basic Clinical Sciences
Faculty of Clinical Sciences
Faculty of Dental Sciences
Faculty of Nursing Sciences
Faculty of Allied Health Sciences
Faculty of Medical Rehabilitation
Faculty of Sciences
Departments under Faculty of Sciences are

Biosciences and Biotechnology
  Animal Science and Environmental Biology, 
  Environmental Management and Toxicology,
  Plant Biology, Environmental Control and Toxicology
Microbiology
Physics (Physics Electronics)
Chemistry
Food Science
Science Laboratory Technology
Mathematics
Computer Science
Faculty Basic Medical Sciences
Departments are listed below

Anatomy
Biochemistry
Physiology
Faculty of Basic Clinical Sciences
Departments are listed below

Anatomic Pathology
Morbid Anatomy,
Histopathology.
Chemical Pathology
Haematology
Microbial Pathology
Medical Microbiology, 
Parasitological.
Pharmacology and Therapeutics.
Faculty of Clinical Sciences
Departments are listed below

Community Medicine
Internal Medicine
Obstetrics and Gynecology
Paediatrics & Child Health
Radiology
Surgery
Faculty of Dental Science
Departments are listed below

Child Dental Health
Oral and Maxillofacial Surgery
Oral/Maxillofacial Pathology, Radiology and Oral Medicine
Preventive and Community Dentistry
Restorative Dentistry
Faculty of Pharmacy and Pharmaceutical Sciences
Pharmaceutical Chemistry
Pharmaceutics and Pharmaceutical Technology
Pharmaceutical Microbiology
Pharmacology
Clinical Pharmacy and Biopharmacy
Pharmacognosy
Faculty of Public Health
Epidemiology and Biostatistics
Environmental and Occupational Health
Public Health Nutrition
Health Economics and Health Management
Women''s Studies and Reproductive Health
Demography
Health Informatics
Health Education and Primary Health Care
Faculty of Medical Rehabilitation
Physiotherapy
Occupational Therapy
Prosthetic and Orthotics
Speech Therapy
Audiology     ","Ondo, Ondo State",https://www.unimed.edu.ng,{},28,OSUMS,info@unimed.edu.ng,7069573618,2,"{https://www.unimed.edu.ng/photospeaks/DSC_4799.jpg,https://www.unimed.edu.ng/photospeaks/DSC_3675.jpg,https://www.unimed.edu.ng/photospeaks/DSC_5286.JPG,%20,https://www.unimed.edu.ng/photospeaks/DSC_9694%20(2).jpg,https://www.unimed.edu.ng/photospeaks/TRAUMA%20CENTRE.jpg,https://www.unimed.edu.ng/photospeaks/DSC_2508.jpg}",2015
90,Edo State University,Prof. Emmanuel Aluyor (Ag),https://www.edouniversity.edu.ng/uploads/gallery/vcmatric1.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Edo_University_Main_Entrance.jpg/1024px-Edo_University_Main_Entrance.jpg,"Edo State University, Uzairue (abbreviated EDSU) is a state government-owned tertiary institution founded in 2016. It is located in Iyamho, a town in Etsako West local government area of Edo State, Nigeria. On 23 March 2016, the university was approved by the National Universities Commission as Nigeria''s 41st state university.The University apportions quality training with state of the art facilities in a wonderful and tranquil climate. The Institution additionally marches skillful and very capable teaching and non-teaching staff in various fields of human undertakings. With the phenomenal digitalization and computerization of her instructive superstructure, the Edo State University Uzairue, through its CANVAS Learning Management System, has made learning participatory and enthusiastic with understudy focused educational plans.

Our regarded University has without a doubt turned into a model for others to imitate, keeping to scholarly schedule and hatching heads of tomorrow that will competently and ethically stand tall in anyplace in the world. Our programmes have been completely approved by the National Universities Commission (NUC) and other pertinent expert bodies with standout grades, the least being 78%. An  answer for the instructive necessities of the great individuals of Edo State, Nigeria, and the world overall, Edo State University Uzairue has kept on influencing the Academic World (First University in West Africa to embrace CANVAS Learning Management System in Teaching and Learning, Ranked 10th in Nigeria in the NUC Nigeria Universities System Ranking 2021). I, therefore, welcome all parents and educational tourists to see the miracles of this rising gem in Nigeria''s education architecture. Through this our website, you can fully appreciate and value the sights and sounds of our University.                                                                                                                                   Edo State University offer undergraduate, postgraduate and research programmes.                                                                                                                                       FACULTIES/COLLEGES
Faculty of Arts, Management and Social Sciences
Faculty of Engineering
Faculty of Law
Faculty of Science
Faculty of Applied Health Science
College of Basic Medical Sciences
College of Clinical Sciences"," Uzairue, Edo State",https://www.edouniversity.edu.ng/,{},12, EDSU,registrar@edouniversity.edu.ng,8064888518,2,"{https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Edo_University_Senate_Building.jpg/1024px-Edo_University_Senate_Building.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Edo_University_Main_Entrance.jpg/1024px-Edo_University_Main_Entrance.jpg,https://www.edouniversity.edu.ng/uploads/banner/Aerial_View_of_Administrative_Pa_(1).png,https://www.edouniversity.edu.ng/uploads/banner/HOSTEL_BUILDING_(1).jpg,https://www.edouniversity.edu.ng/uploads/banner/IMG_0127_-_Copy.JPG%7D}",2016
91,Kingsley Ozumba Mbadiwe University Ogboko,Prof. Ikechukwu N. S. Dozie,https://komu.edu.ng/images/passports/DOZIE.png,https://lh3.googleusercontent.com/p/AF1QipMeaLpUu8-6hajGx7Yv6kShS3S-26zDU9TYIXck=s680-w680-h510,"Kingsley Ozumba (KO) Mbadiwe University was established on 18th February, 2021 by the enactment of Kingsley Ozumba (KO) Mbadiwe University (Establishment) Law No. 1 of 2021 of Imo State as a multi-Campus University with the main Campus at Ogboko in Ideato South Local Government Area (LGA) of Imo State, Nigeria. This Law repealed the Eastern Palm University (Establishment) Law No. 13 of 2016. The defunct Eastern Palm University was recognized by the National Universities Commission (NUC) as the 42nd State University in Nigeria and 143rd in the Nigerian University System. Statutorily, the erstwhile Eastern Palm University by recent developments has changed to become Kingsley Ozumba (KO) University, Ideato South LGA, Imo State, Nigeria.                                                                                                                                                                                                         Our Vision

To be a globally competitive University renowned for innovative research and scholarship, world-class education and excellent human resource development.

Our Mission
To make KOMU famous for producing talented men and women with passion and skills to apply knowledge and technology sensibly to solve the problems of the nation and the global community at large.
At the core of this mission is our firm desire to educate future leaders not just to acquire requisite knowledge and various life survival skills, but leaders with deep passion for humanity in the discharge of their civic responsibilities for the good of society i.e. “developing the complete man – soul, body and divinity”

Our Philosophy
In KOMU, we are driven by a strong determination to produce scholars who are loaded with the triple capacity for success, global competitiveness and stardom anchored on our core values of integrity, excellence, team work, innovation and collaboration.","Ogboko, Imo State",https://www.komu.edu.ng/,{},16,KOMUO,admin@komu.edu.ng,8134435535,2,"{https://lh3.googleusercontent.com/p/AF1QipMeaLpUu8-6hajGx7Yv6kShS3S-26zDU9TYIXck=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipPOGxqKGtYyjdbTntYhtZfDLCZ1tSGwWhvIfnOg=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipOXfaBDGofEAqwZELKn51GLOs4D_7o3cjXVBDK3=s680-w680-h510}",2016
92,University of Africa Toru Orua,Prof. Kingston Nyamapfene,https://africaspeakersgroup.com/wp-content/uploads/2020/07/K.Nyamapfene-600-600.jpg,https://www.london.ac.uk/sites/default/files/styles/promo_mobile/public/2022-02/UAT%2520CAMPUS%2520PHOTO%25206_0.jpg?itok=khu0tkGq,"Welcome to the University of Africa, at Toru-Orua (UAT), one of Africa’s youngest institutions, having taken in its first cohort of undergraduate students in 2017. UAT, a State university with a strong focus on “internationalisation” represents a new way of providing and managing higher education, combining the
benefits of strong State support with private sector entrepreneurial thinking.

Its commitment to internationalisation is amply reflected in its curricular structure, partnerships with carefully selected
institutions in other parts of the world and the composition of both its faculty and students.

Its small but growing contingent of highly qualified faculty, drawn from various parts of the world is a strong indication that it is seriously committed to its major to not be a university for students drawn from a specific region or population group but to rebuild the international stature previously enjoyed by some of the old universities on the continent and to attract both staff and students from diverse backgrounds. To that end, nothing has been spared in ensuring that we also provide a first-class, modern living and working environment for all who are part of this young institution.

To ensure that the academic engagement of our students takes place at a level consistent with international standards, all first year studies include a “foundation” component, designed to enhance their competencies in numeracy, use of new learning technologies and communication skills, as well as some important basic life-skills widely found to be missing from many graduates from universities within our region.

While the university already enjoys approval for a wide range of degree programs, including Business, Education, Engineering, Health Sciences and Law, because of its location in an area that enjoys a high level of production of a wide variety of agricultural products, its Faculty of Agriculture is destined to become a flagship program designed to strengthen that sector of the economy – agriculture, food production and processing. The presence of a cassava-processing plant nearing completion at its doorstep is testimony to the desire to achieve these forward and backward economic linkages. The “UAT Farms Ltd” enterprise is a fully operational commercial farming enterprise which is ratcheting up to supply poultry and poultry products, as well as a range of horticultural products to a number of major institutions and consumer outlets in the region. In addition to creating employment for members of the local community, it is also to serve as a training facility to provide extension services to the local community.

Similarly, the recent establishment of a Centre for Cancer Research is intended to add a strong practical and research element to some of the work expected to come out of our College of Health Sciences and to focus on some of the types of cancers commonly found in this region. Discussions for formal partnerships with selected leading cancer research centers, in the Middle East and the United States, are already at an advanced stage. These partnerships will allow our students and staff access to some of the highly qualified personnel already working there and their facilities, thus again, giving our work an international focus and aiming for international standards while addressing local problems.","Bayelsa, Bayelsa State",https://uat.edu.ng/,{},6,UATO,registrar@uat.edu.ng,7087022222,2,"{https://www.realmina.com/wp-content/uploads/2023/01/University-of-Africa.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmiYxLdnUX9ZB51agDNt_52fyHVoBr3IuQ72DxKDxfoyc-r9DuYKeLq7NrFovXtLgVmzU&usqp=CAU,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZPdVSevRb9VybBoio7FsTVzt-0ixDJHoT8lmdkIds2qfb9aw5GoA-CPNkZol-oeyqJKc&usqp=CAU}",2016
95,Gombe State University of Science and Technology,Prof. Aliyu Usman El-Nafaty,https://gsu.edu.ng/home/wp-content/uploads/2022/10/VC-Image.jpg,https://lh3.googleusercontent.com/p/AF1QipMFAIWobuNzuaEBMvFPdjBezjnbPL1OAMIJU1oL=s680-w680-h510,"Gombe State University is located in Gombe State, in the central Northeastern part of Nigeria. It is a member of the Association of Commonwealth Universities. The University is made up of various Faculties namely: Faculty of Arts & Social Sciences, Faculty of Education, Faculty of Science, Faculty of Law, and Faculty of Pharmaceutical Sciences, as well as a School of Post-Graduate Studies, and a School of Basic and Remedial Studies. The University also has a College of Medical Sciences, which is made up of three Faculties namely: Faculty of Medical Sciences, Faculty of Basic Clinical Sciences and Faculty of Clinical Sciences. Furthermore, there are numerous Directorates within the University, such as the Directorates of Information and Communications Technology (ICT), Academic Planning, Research and Innovation, General Studies, Human Resources Development, Entrepreneurship, and Quality Assurance. Also, the University currently runs about 40 Programmes under numerous Departments and boasts of many state of the art infrastructures that are suitable for modern teaching and learning environments comparable to most of the IVY league Universities of the world."," Gombe, Gombe State",https://gsu.edu.ng/home/,{},15,GSUST,info@gsu.edu.ng,,2,"{https://lh3.googleusercontent.com/p/AF1QipMFAIWobuNzuaEBMvFPdjBezjnbPL1OAMIJU1oL=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipNavB70eycSH18UOLpUVdls6LsaA-ERxMbouLmQ=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipPaSU9M6_XET5p4-kbnuAcxiW8aa_w0wpnKgACg=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipPKSwK7Mz9l1DwYZuVy5uA71HkCxgLa7_p5HfZn=s680-w680-h510}",2017
96,Zamfara State University,Prof Yahaya Zakari Abdullahi,https://allschool.com.ng/wp-content/uploads/2021/02/Prof.-Yahaya-Zakari-zamsut.jpg,https://www.realmina.com/wp-content/uploads/2023/01/Zamfara-State-University.jpg,"Zamfara State University is a public higher learning institution located in Talata Mafara, Zamfara State, Nigeria. It was established in 2018. The university was founded and established in 2018 by the then Ex-governor of Zamfara State, Abdul''aziz Yari for the expansion of higher learning education in the state.
On January 4, 2015, the Federal University Gusau Library opened its doors at the university''s permanent location with just over 4,000 books and 265 publications (local and international). The majority of the gifts for the collection came from Book Aid for Africa and the Sir Emeka Offor Foundation, followed by contributions from Prof. A. D. Forbes and Allen Forbes, the Gusau Institute, and a few other well-known organizations and people.
Currently, the main library is housed in the newly constructed Multipurpose Hall, which is close to the University Medical Center and the Faculty of Humanities & Education. Three faculties and seventeen departments within the university are served by the library. Even as a young library, we can already boast of a collection that includes about twenty one thousand six hundred and eighty six (21,686) volumes of books and about one thousand five hundred and fifty five (1,555) volumes of periodicals/serials, which are made up of domestic and international journals, newsletters, magazines, bulletins, and other publications."," Zamfara,  Zamfara State",http://www.sis.zamsut.edu.ng/,{},36,ZSU,admin@zamsut.edu.ng,,2,"{https://www.realmina.com/wp-content/uploads/2023/01/Zamfara-State-University.jpg,https://www.fugusau.edu.ng/wp-content/uploads/2020/05/FUGUS-Admin-scaled.jpg,https://www.nairaland.com/attachments/4152774_img20160511150900_jpeg348f579a1ab6f8a53a40edee3bea873d,https://www.nairaland.com/attachments/4152774_img20160511150900_jpeg348f579a1ab6f8a53a40edee3bea873d}",2018
97,Bayelsa Medical University,Prof. Ebitimitula Nicholas Etebu,https://www.bmu.edu.ng/images/2021/04/23/vc2.png,https://lh3.googleusercontent.com/p/AF1QipPa7dVFqyVEWXPhLvlp2lx1mQT7z9QSOTfwQ51N=s680-w680-h510,"In August 2018, the Bayelsa State Government of Nigeria established a specialized medical institution in the State capital known as Bayelsa Medical University, Yenagoa. The Government did so in line with the provision of the Constitution of the Federal Republic of Nigeria that empowers State Governments to establish higher education institutions in the country.

The strategic focus of Bayelsa Medical University is to be able to produce medical professionals that are capable of being employed in careers in the diverse field of medical science in any part of the world.

Our strategies for accomplishing this vision is by engaging in academic collaborations, partnership and linkages with similar institutions both nationally and internationally, recruit highly qualified and experienced academics from any part of the world and acquire the most modern medical research equipment and facilities that will enable us deliver on our mandate.

We are offering our valued students teaching and learning experiences that are ICT-based and designed in collaboration with professionals and experts in the field of medical science.

The University through the instrumentality of the Bayelsa State Government has signed a Memorandum of Understanding with the University of Louisville, Kentucky, USA to train both the teaching and the non-teaching staff of the Bayelsa Medical University. The European Union Erasmus programme and Apollo Hospital in India are being engaged to aid and advance the prospect of Bayelsa Medical University.

All these are intended to provide our students with modern medical knowledge and skills that will give them an edge over other graduates in the labour market on graduation. We are determined to overcome the challenges of providing quality professional healthcare to people all over the world.

You are welcome to be part of this vision and this citadel of learning and we hope your academic journey through Bayelsa Medical University will be a worthwhile experience."," Bayelsa, Bayelsa State",https://bmu.edu.ng/,{},6,BMU,info@bmu.edu.ng,8131945483,2,"{https://lh3.googleusercontent.com/p/AF1QipNYe213MtezG5tL_ALnvX9mzQZ_YweaXMajjrmJ=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipOMUy3XNtVa0l-dVCnFBcxWZw078Wugs72NMmBb=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipPa7dVFqyVEWXPhLvlp2lx1mQT7z9QSOTfwQ51N=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipMjAtptjOmdIAbaGacRWObaBs8cLddlpahU5Y-5=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipN1Uu-oxhMloA-vikTVxZjAiPZxdbxrwFsnzgDq=s680-w680-h510}",2019
98,University of Agriculture and Environmental Sciences ,PROF. CHRISTOPHER C. EZE,https://www.uaes.edu.ng/assets/img/administrators/vice-chanceller.jpg,https://www.myschoolgist.com/wp-content/uploads/2021/10/University-of-Agriculture-and-Environmental-Sciences-UAES.jpeg,"The University of Agriculture and Environmental Sciences was initially planned to take-off at the premises of Imo State Polytechnic Umuagwo (with the main campus to be at the Aboh/Okpala former proposed campus of the Old Imo State University) according to the establishment law No. 4 of 2019 as gazetted. However, this plan was reversed by Government following total rejection of this arrangement by the academic staff of the Polytechnic that coopted host communities, which was evident in the violent demonstration that disrupted activities in the Umuagwo campus of the Polytechnic for several weeks. During the same period, the earlier proposed Aboh/Okpala main campus was given tremendous facelift and the University of Agriculture and Environmental Sciences was billed to take off at Aboh/Okpala. 

The government of Imo State led by H.E, Hope Uzodimma(CRF) after resolving all existing issues, has moved the main campus back to Umuagwo. The University of Agriculture and Environmental Sciences (UAES) Umuagwo, is a public University established by the act of Imo State Parliament Law No. 4 of 2019. The establishment of this University was a direct response of the Government of Imo State to the burning need for more credible tertiary Institutions needed to address the yearnings of the teeming youths of Imo State and the broader South-Eastern Nigeria desiring for qualitative third level education","Umuagwo, Imo State",https://www.uaes.edu.ng/,{},16,UAES,info@uaes.edu.ng,8085586781,2,"{https://www.myschoolgist.com/wp-content/uploads/2021/10/University-of-Agriculture-and-Environmental-Sciences-UAES.jpeg,https://i0.wp.com/edudoings.com/wp-content/uploads/2022/04/Steps-On-How-To-Pay-Fees-At-University-of-Agriculture.jpg?fit=655%2C439&ssl=1,https://www.uaes.edu.ng/assets/img/admin.jpg}",2019
99,Confluence University of Science and Technology Osara,Prof. Salawu Sadiku,https://custech.edu.ng/wp-content/uploads/2022/08/VC-002.jpg,https://lh3.googleusercontent.com/p/AF1QipOX4Bwk0U1KlySdT9mgk-LZXLiLF3wem62JWeSW=s680-w680-h510,"Confluence University of Science and Technology (CUSTECH), Osara is the brainchild of His Excellency, Alhaji Yahaya Bello, The Executive Governor of Kogi State. The dream came to be out of the burning desire to relieve citizens of Kogi State of the recurrent ordeal of their admissions into Nigerian Universities; thus providing secondary school leavers of the State opportunities to pursue careers in science and technology related specialisations. Stories of Kogi State indigenes scoring impressively high marks in UTME, yet finding it difficult to secure admissions into medicine, engineering, pharmacy, and a host of other professional programme have become commonplace and increasingly traumatising. The search for opportunities to assuage this annual nerve-wracking experience, still relying on the limited admission space in the tertiary institutions of the State and the country in general had become a mere mirage. The establishment of CUSTECH represents the ultimate in Kogi State government’s resolve to widen the spectrum of opportunities for the younger generation to meet the challenges of the future, achieve self- actualisation and maximally contribute their quota to national development and beyond."," Kogi, Kogi State",https://custech.edu.ng/,{},22,CUSTO,info@custech.edu.ng,,2,"{https://lh3.googleusercontent.com/p/AF1QipOX4Bwk0U1KlySdT9mgk-LZXLiLF3wem62JWeSW=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipOc5kfgpN8Ict4zsp6f7Q2SpgiGJMt6ABSvstRX=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipODDgVmyq79hcPoMXPkVtbLUWENMjx3upkzBs1s=s680-w680-h510}",2020
100,University of Delta,Prof. Stells C. Chiemeke,https://unidel.edu.ng/cms/uploads/vc.jpg,https://atlanticnewsonline.com/wp-content/uploads/2022/03/IMG-20220316-WA0001-1024x768.jpg,"As the Vice-Chancellor of this great Institution, I am honoured to extend my warmest greetings to you all.At the University of Delta, we pride ourselves on providing excellent education, shaping future leaders, and promoting national development. As a world-class institution, we are committed to providing a conducive learning environment that fosters academic excellence, innovation and creativity, research and development, and community service.

Our faculty members are highly qualified and experienced, dedicated to imparting knowledge and skills to our students to become well-rounded individuals who can contribute positively to society. Our curriculum is designed to ensure that students are nurtured to meet the challenges of the ever-changing global landscape. Our state-of-the-art facilities, including modern lecture rooms, well-equipped labs, sports facilities, comfortable hostels, and modern libraries, provide our students with the best learning experience, creating a wholesome learning environment.Furthermore, we have a vibrant student community where students have access to leadership opportunities, sporting activities, cultural events, and social activities.

If you are an individual who values academic excellence, leadership, and community service, then the University of Delta is the perfect place for you. We invite you to explore our website, and it is my pleasure to welcome you to our community.

Prof. Stella Chinye Chiemeke KSM, FNCS
Vice-Chancellor"," Agbor, Delta State",https://unidel.edu.ng/,{},10,UNIDEL,info@unidel.edu.ng,,2,"{https://atlanticnewsonline.com/wp-content/uploads/2022/03/IMG-20220316-WA0001-1024x768.jpg,https://copsun.org/wp-content/uploads/2023/02/University-of-Delta-Agbor.jpg,https://www.myschoolgist.com/wp-content/uploads/2021/12/University-of-Delta-UNIDEL.jpg}",2021
101,Delta University of Science and Technology,Prof. Oboreh Jacob Snapps,https://dsust.edu.ng/assets/img/team/Oboreh.png,https://www.nairaland.com/attachments/4157061_fbimg1472148944606_jpegb9979a23552c5193e01fea06dfa6ba0c,"The history of the Delta State Universityof Science and Technology, Ozoro would not be complete without mentioning the Delta State Polytechnic, Ozoro on which the foundation of the University was laid.

The Delta State Polytechnic, Ozoro was established by Law enacted by the Delta State Government on November 12, 2002 during the administration of His Excellency, Chief James Onanefe Ibori. The Polytechnic was one of the four new tertiary institutions established at the same time by the State Government in its desire to meet the yearnings of Deltans for acquisition of qualitative education which was hitherto not being satisfied by institutions owned by the Federal and the State Government.

Furthermore, the history of the defunct Polytechnic will not be complete without mentioning that there was a Polytechnic in Ozoro known as Ozoro Polytechnic established by the defunct Bendel State Government from 1982 - 1985. The Polytechnic was later phased out and after some years (1992 precisely), a College of Agriculture was established. The College of Agriculture operated for approximately ten (10) years before it was finally absorbed into the Delta State Polytechnic, Ozoro in 2003.

The Delta State University of Science and Technology began with with forty-five (45) programmes and departments duly approved by the National Universities Commission of Nigeria (NUC)."," Ozoro, Delta State",https://dsust.edu.ng/,{},10,DSUST,registrar@dsust.edu.ng,7035570073,2,"{https://www.realmina.com/wp-content/uploads/2023/03/delta-state-university-of-science-and-technology-Ozoro-1.jpg,https://www.nairaland.com/attachments/4157061_fbimg1472148944606_jpegb9979a23552c5193e01fea06dfa6ba0c,https://new.deltauniv.edu.eg/Uploads/66223df3-e8fe-4225-97f9-abfed096bd9c_92.jpg,https://www.myschoolgist.com/wp-content/uploads/2022/10/Delta-State-University-of-Science-and-Technology-DSUST.jpg}",2021
102,Dennis Osadebe University,Prof Ben E. A. Oghojafor,https://empirenewspaper.com/wp-content/uploads/2021/09/IMG-20210428-WA0011.jpg,https://i0.wp.com/www.ndokwareporters.com/wp-content/uploads/2022/10/Female-Students.jpg?resize=800%2C450&ssl=1,"Dennis Osadebay University, Asaba is one of the three new universities established by the Delta State government and approved by the National Universities Commission (NUC) in 2021. Dennis Osadebay University is located at Anwai, Asaba (formely Delta State University Anwai campus), Delta State capital."," Asaba, Delta State",https://www.dou.edu.ng/,{},10,DOU,"info@dou.edu.ng
",8167706982,2,"{https://i0.wp.com/www.ndokwareporters.com/wp-content/uploads/2022/10/Female-Students.jpg?resize=800%2C450&ssl=1,https://myschoolnews.ng/uploads/images/202207/image_750x_62dc26c704f56.jpg,https://lh3.googleusercontent.com/-VwvTbG4EXS4/Ycyh1vA_Z-I/AAAAAAAAFyE/kJAWmucpFAYaYO1OPbt9J-209Qeiz1GdgCNcBGAsYHQ/s1600/1640800642228573-0.png}",2021
104,Lagos State University of Education,PROF. BIDEMI BILKIS LAFIAJI-OKUNEYE,https://lasued.edu.ng/wp-content/uploads/elementor/thumbs/SMJ0491-1024x667-1-q353fqtib03z01q823fich7qeis6kyqwex01iwx6yw.jpg,https://www.blog.ame.ng/wp-content/uploads/2022/09/lagos.jpg,"Lagos State University of Education (LASUED), the first of its kind in Lagos State. The great Ivory Tower was the unification of the former Adeniran Ogunsanya College of Education (AOCOED) and Michael Otedola College of Primary Education (MOCPED).

The main campus is located in Oto/Ijanikin with a campus at Noforija, Epe. With the approval by the National Universities Commission (NUC) and recognition by Joint Admissions and Matriculation Board (JAMB) of the Lagos State University of Education in February, 2022, we have commenced admissions into the Sixty-Seven (67) Take-Off programmes across seven colleges, which are: 

College of Humanities Education (COHED), College of Science Education (COSED), College of Information and Technology Education (COITED), College of Vocational and Entrepreneurship Education (COVED), College of Management and Social Sciences Education (COMSSED), College of Specialized and Professional Education (COSPED), and College of Language and Communication Arts Education (COLCAED). With these colleges, you will find your own road and be assured that you won’t walk it alone."," Ijanikin, Lagos State",https://lasued.edu.ng/,{},24,LSUED,info@lasued.edu.ng,8055577799,2,"{https://www.blog.ame.ng/wp-content/uploads/2022/09/lagos.jpg,https://lasued.edu.ng/test/wp-content/uploads/2022/07/comssed-768x375.jpg,https://lasued.edu.ng/test/wp-content/uploads/2022/08/coved-1024x731.jpg,https://lasued.edu.ng/test/wp-content/uploads/2022/08/cosed-1024x684.jpg,https://lasued.edu.ng/wp-content/uploads/2022/08/site.jpg}",2022
105,Lagos State University of Science and Technology,Prof. Olumuyiwa Omotola Odusanya,https://lasustech.edu.ng/wp-content/uploads/2020/09/Prof-Odusanya-Olumuyiwa.png,https://nation-media-assets.storage.googleapis.com/wp-content/uploads/2022/08/18032146/LASUSTECH.jpg,"Lagos State University of Science and Technology is a state owned University. It was formerly Lagos State Polytechnic (LASPOTECH). LASUSTECH officially kicked off in year 2022.

Lagos State Polytechnic is a leading institution dedicated to quality teaching, learning, research and community service. We have over the past few years developed leaders in many disciplines through our various programmes. We place great premium on the development and welfare of our staff and students at all levels. LASPOTECH was establishment in 1977, and since inception, the institution has continued to play a key role in nation building by molding the teeming youth population through its teaching, research and community services at large.

Now that we are a university, our vision is to continue to raise new generation of leaders and reinstate dignity of the black race. The University prioritizes cutting-edge learning to make the Total Man.

The university has five colleges which include: The Faculty of Engineering; College of Agriculture; College of Basic Sciences; College of Environmental Designs and Technology, and the College of Applied Social Sciences."," Ikorodu, Lagos State",https://lasustech.edu.ng/,{},24,LSUST,info@lasustech.edu.ng,9022322895,2,"{https://pbs.twimg.com/profile_images/1497536333824380933/amOUdN68_400x400.jpg,https://lasustech.edu.ng/wp-content/uploads/2022/05/laspotech_research-390x390.jpg,https://nation-media-assets.storage.googleapis.com/wp-content/uploads/2022/08/18032146/LASUSTECH.jpg}",2022
106,Shehu Shagari University of Education,Prof. Malami Umar Tambawal,https://ssues.edu.ng/wp-content/uploads/elementor/thumbs/1-pc-3-px7s7ewva4e3bz4h5hh50f1ktlh5drb0d88fu6gd1c.jpg,https://ssues.edu.ng/wp-content/uploads/2023/03/nde-768x450.jpg,"Shehu Shagari University of Education formerly known as Shehu Shagarui college of education is the first University of Education in Northern Nigeria. The Shehu Shagari College of Education is a state government higher education institution located in Sokoto, Sokoto State, Nigeria. It is affiliated to Ahmadu Bello University and Usmanu Danfodiyo University for its degree programmes. The Shehu Shagari College of Education was established in 1970. It was formerly known as Advanced Teacher''s College until 1995. Shehu Shagari College of Education (SSCOE), was upgraded by Gov. Aminu Waziri Tambuwal to the status of a full-fledged varsity that will have a bias for entrepreneurship development in 2022.

According to Prof. Rasheed, “prior to the visit, the NUC has looked at the antecedents of the SSCOE vis-a-vis the outstanding credentials of Gov. Tambuwal in the area of education development, particularly, tertiary education; and gladly present to you a letter of recognition of the SSUE as the 58th state university in the country and first of its type in Northern Nigeria, in addition to being the fourth in such category in the country.”","Sokoto, Sokoto State",https://ssues.edu.ng/,{},33,SSUES,info@ssues.edu.ng,,2,"{https://ssues.edu.ng/wp-content/uploads/2023/03/student-768x424.jpg,https://ssues.edu.ng/wp-content/uploads/2023/03/newww-768x552.jpg,https://ssues.edu.ng/wp-content/uploads/2023/03/nde-768x450.jpg,https://ssues.edu.ng/wp-content/uploads/2023/03/com.jpg}",2022
